 0.00000E+00 9.00000E+00    2251 4.00000E-03
 Log T         HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         cen92         cen92         cen92         cen92         
 7.96000E+00   1.13578E-08   1.21812E-08   2.18117E-09   2.13447E-17   1.08632E-15   2.96253E-16   4.85521E-18   2.80323E-16   7.01255E-17   2.82057E-15   1.92808E-26   1.36786E-23   1.94196E-24   3.25432E-27   3.52974E-24   3.27598E-25   1.84445E-25   2.47459E-19   4.79875E-19   1.90176E-19   7.28743E-30   2.40077E-20   1.32428E-29   1.22176E-21
 7.96400E+00   1.13168E-08   1.21437E-08   2.17423E-09   2.10664E-17   1.07979E-15   2.92554E-16   4.79108E-18   2.78394E-16   6.92238E-17   2.78201E-15   1.91276E-26   1.37222E-23   1.92807E-24   3.22871E-27   3.53788E-24   3.25222E-25   1.81923E-25   2.46565E-19   4.78399E-19   1.89571E-19   7.24379E-30   2.39012E-20   1.31634E-29   1.21195E-21
 7.96800E+00   1.12759E-08   1.21063E-08   2.16731E-09   2.07917E-17   1.07331E-15   2.88899E-16   4.72780E-18   2.76477E-16   6.83335E-17   2.74398E-15   1.89756E-26   1.37660E-23   1.91426E-24   3.20330E-27   3.54604E-24   3.22861E-25   1.79436E-25   2.45675E-19   4.76925E-19   1.88968E-19   7.20041E-30   2.37951E-20   1.30845E-29   1.20221E-21
 7.97200E+00   1.12351E-08   1.20690E-08   2.16040E-09   2.05205E-17   1.06686E-15   2.85289E-16   4.66534E-18   2.74574E-16   6.74544E-17   2.70646E-15   1.88247E-26   1.38100E-23   1.90053E-24   3.17808E-27   3.55421E-24   3.20515E-25   1.76983E-25   2.44787E-19   4.75456E-19   1.88365E-19   7.15728E-30   2.36895E-20   1.30061E-29   1.19255E-21
 7.97600E+00   1.11945E-08   1.20318E-08   2.15350E-09   2.02527E-17   1.06046E-15   2.81722E-16   4.60370E-18   2.72684E-16   6.65865E-17   2.66946E-15   1.86750E-26   1.38541E-23   1.88689E-24   3.15304E-27   3.56240E-24   3.18186E-25   1.74563E-25   2.43902E-19   4.73991E-19   1.87764E-19   7.11441E-30   2.35844E-20   1.29281E-29   1.18296E-21
 7.98000E+00   1.11540E-08   1.19947E-08   2.14662E-09   1.99884E-17   1.05409E-15   2.78199E-16   4.54286E-18   2.70807E-16   6.57296E-17   2.63296E-15   1.85263E-26   1.38983E-23   1.87334E-24   3.12820E-27   3.57061E-24   3.15871E-25   1.72176E-25   2.43020E-19   4.72529E-19   1.87164E-19   7.07179E-30   2.34797E-20   1.28506E-29   1.17345E-21
 7.98400E+00   1.11137E-08   1.19577E-08   2.13975E-09   1.97275E-17   1.04776E-15   2.74719E-16   4.48282E-18   2.68942E-16   6.48834E-17   2.59695E-15   1.83788E-26   1.39426E-23   1.85987E-24   3.10353E-27   3.57885E-24   3.13572E-25   1.69822E-25   2.42141E-19   4.71071E-19   1.86565E-19   7.02942E-30   2.33754E-20   1.27736E-29   1.16402E-21
 7.98800E+00   1.10735E-08   1.19208E-08   2.13289E-09   1.94700E-17   1.04147E-15   2.71281E-16   4.42357E-18   2.67091E-16   6.40480E-17   2.56144E-15   1.82324E-26   1.39871E-23   1.84648E-24   3.07906E-27   3.58710E-24   3.11288E-25   1.67499E-25   2.41265E-19   4.69617E-19   1.85967E-19   6.98729E-30   2.32716E-20   1.26970E-29   1.15466E-21
 7.99200E+00   1.10334E-08   1.18840E-08   2.12605E-09   1.92157E-17   1.03521E-15   2.67884E-16   4.36509E-18   2.65252E-16   6.32232E-17   2.52642E-15   1.80871E-26   1.40318E-23   1.83318E-24   3.05476E-27   3.59537E-24   3.09019E-25   1.65209E-25   2.40391E-19   4.68166E-19   1.85371E-19   6.94542E-30   2.31683E-20   1.26209E-29   1.14537E-21
 7.99600E+00   1.09934E-08   1.18472E-08   2.11923E-09   1.89647E-17   1.02899E-15   2.64530E-16   4.30738E-18   2.63426E-16   6.24088E-17   2.49187E-15   1.79429E-26   1.40766E-23   1.81996E-24   3.03065E-27   3.60365E-24   3.06765E-25   1.62950E-25   2.39521E-19   4.66720E-19   1.84776E-19   6.90379E-30   2.30654E-20   1.25452E-29   1.13616E-21
 8.00000E+00   1.09536E-08   1.18106E-08   2.11241E-09   1.87170E-17   1.02281E-15   2.61215E-16   4.25042E-18   2.61613E-16   6.16047E-17   2.45779E-15   1.77997E-26   1.41215E-23   1.80683E-24   3.00672E-27   3.61196E-24   3.04526E-25   1.60721E-25   2.38653E-19   4.65277E-19   1.84182E-19   6.86241E-30   2.29629E-20   1.24699E-29   1.12702E-21
 8.00400E+00   1.09139E-08   1.17741E-08   2.10561E-09   1.84724E-17   1.01667E-15   2.57942E-16   4.19421E-18   2.59812E-16   6.08108E-17   2.42418E-15   1.76577E-26   1.41666E-23   1.79378E-24   2.98297E-27   3.62029E-24   3.02302E-25   1.58523E-25   2.37788E-19   4.63838E-19   1.83589E-19   6.82127E-30   2.28608E-20   1.23951E-29   1.11795E-21
 8.00800E+00   1.08743E-08   1.17377E-08   2.09883E-09   1.82310E-17   1.01057E-15   2.54708E-16   4.13873E-18   2.58024E-16   6.00270E-17   2.39103E-15   1.75167E-26   1.42118E-23   1.78081E-24   2.95939E-27   3.62863E-24   3.00093E-25   1.56355E-25   2.36926E-19   4.62403E-19   1.82997E-19   6.78037E-30   2.27592E-20   1.23207E-29   1.10896E-21
 8.01200E+00   1.08349E-08   1.17013E-08   2.09206E-09   1.79927E-17   1.00450E-15   2.51513E-16   4.08398E-18   2.56247E-16   5.92531E-17   2.35833E-15   1.73767E-26   1.42572E-23   1.76793E-24   2.93600E-27   3.63700E-24   2.97899E-25   1.54217E-25   2.36067E-19   4.60971E-19   1.82407E-19   6.73971E-30   2.26581E-20   1.22468E-29   1.10004E-21
 8.01600E+00   1.07956E-08   1.16651E-08   2.08530E-09   1.77574E-17   9.98465E-16   2.48358E-16   4.02995E-18   2.54483E-16   5.84890E-17   2.32607E-15   1.72378E-26   1.43027E-23   1.75512E-24   2.91278E-27   3.64538E-24   2.95719E-25   1.52108E-25   2.35210E-19   4.59543E-19   1.81818E-19   6.69929E-30   2.25573E-20   1.21733E-29   1.09118E-21
 8.02000E+00   1.07564E-08   1.16289E-08   2.07856E-09   1.75252E-17   9.92469E-16   2.45241E-16   3.97663E-18   2.52731E-16   5.77346E-17   2.29426E-15   1.71000E-26   1.43483E-23   1.74240E-24   2.88973E-27   3.65379E-24   2.93553E-25   1.50027E-25   2.34357E-19   4.58120E-19   1.81230E-19   6.65911E-30   2.24570E-20   1.21003E-29   1.08240E-21
 8.02400E+00   1.07174E-08   1.15929E-08   2.07183E-09   1.72960E-17   9.86509E-16   2.42162E-16   3.92400E-18   2.50992E-16   5.69898E-17   2.26288E-15   1.69632E-26   1.43941E-23   1.72976E-24   2.86686E-27   3.66221E-24   2.91402E-25   1.47975E-25   2.33506E-19   4.56699E-19   1.80643E-19   6.61917E-30   2.23572E-20   1.20276E-29   1.07369E-21
 8.02800E+00   1.06784E-08   1.15569E-08   2.06512E-09   1.70697E-17   9.80585E-16   2.39120E-16   3.87207E-18   2.49264E-16   5.62544E-17   2.23192E-15   1.68274E-26   1.44401E-23   1.71720E-24   2.84416E-27   3.67065E-24   2.89266E-25   1.45951E-25   2.32658E-19   4.55283E-19   1.80058E-19   6.57946E-30   2.22577E-20   1.19554E-29   1.06504E-21
 8.03200E+00   1.06397E-08   1.15211E-08   2.05842E-09   1.68463E-17   9.74696E-16   2.36116E-16   3.82081E-18   2.47548E-16   5.55284E-17   2.20139E-15   1.66927E-26   1.44861E-23   1.70471E-24   2.82162E-27   3.67911E-24   2.87144E-25   1.43955E-25   2.31813E-19   4.53870E-19   1.79474E-19   6.53999E-30   2.21587E-20   1.18837E-29   1.05647E-21
 8.03600E+00   1.06010E-08   1.14853E-08   2.05173E-09   1.66258E-17   9.68842E-16   2.33148E-16   3.77023E-18   2.45844E-16   5.48116E-17   2.17128E-15   1.65590E-26   1.45324E-23   1.69231E-24   2.79926E-27   3.68759E-24   2.85035E-25   1.41986E-25   2.30971E-19   4.52461E-19   1.78891E-19   6.50075E-30   2.20601E-20   1.18123E-29   1.04796E-21
 8.04000E+00   1.05625E-08   1.14496E-08   2.04506E-09   1.64082E-17   9.63024E-16   2.30217E-16   3.72031E-18   2.44151E-16   5.41038E-17   2.14158E-15   1.64263E-26   1.45788E-23   1.67999E-24   2.77707E-27   3.69609E-24   2.82942E-25   1.40044E-25   2.30131E-19   4.51056E-19   1.78309E-19   6.46174E-30   2.19620E-20   1.17414E-29   1.03952E-21
 8.04400E+00   1.05241E-08   1.14141E-08   2.03840E-09   1.61934E-17   9.57241E-16   2.27321E-16   3.67104E-18   2.42471E-16   5.34051E-17   2.11228E-15   1.62946E-26   1.46253E-23   1.66775E-24   2.75505E-27   3.70461E-24   2.80862E-25   1.38128E-25   2.29294E-19   4.49655E-19   1.77729E-19   6.42296E-30   2.18642E-20   1.16709E-29   1.03115E-21
 8.04800E+00   1.04858E-08   1.13786E-08   2.03176E-09   1.59813E-17   9.51492E-16   2.24461E-16   3.62242E-18   2.40802E-16   5.27153E-17   2.08339E-15   1.61639E-26   1.46720E-23   1.65559E-24   2.73319E-27   3.71315E-24   2.78796E-25   1.36238E-25   2.28460E-19   4.48257E-19   1.77150E-19   6.38440E-30   2.17669E-20   1.16008E-29   1.02284E-21
 8.05200E+00   1.04476E-08   1.13432E-08   2.02513E-09   1.57720E-17   9.45778E-16   2.21636E-16   3.57444E-18   2.39144E-16   5.20342E-17   2.05489E-15   1.60341E-26   1.47188E-23   1.64350E-24   2.71150E-27   3.72171E-24   2.76744E-25   1.34374E-25   2.27629E-19   4.46863E-19   1.76572E-19   6.34608E-30   2.16700E-20   1.15311E-29   1.01460E-21
 8.05600E+00   1.04096E-08   1.13079E-08   2.01852E-09   1.55653E-17   9.40098E-16   2.18846E-16   3.52709E-18   2.37498E-16   5.13617E-17   2.02677E-15   1.59054E-26   1.47658E-23   1.63149E-24   2.68997E-27   3.73029E-24   2.74706E-25   1.32536E-25   2.26801E-19   4.45473E-19   1.75995E-19   6.30798E-30   2.15735E-20   1.14619E-29   1.00642E-21
 8.06000E+00   1.03717E-08   1.12727E-08   2.01192E-09   1.53614E-17   9.34452E-16   2.16090E-16   3.48036E-18   2.35863E-16   5.06979E-17   1.99905E-15   1.57777E-26   1.48129E-23   1.61956E-24   2.66860E-27   3.73889E-24   2.72681E-25   1.30723E-25   2.25975E-19   4.44087E-19   1.75420E-19   6.27011E-30   2.14774E-20   1.13930E-29   9.98313E-22
 8.06400E+00   1.03339E-08   1.12376E-08   2.00534E-09   1.51601E-17   9.28840E-16   2.13367E-16   3.43424E-18   2.34239E-16   5.00424E-17   1.97170E-15   1.56509E-26   1.48602E-23   1.60771E-24   2.64739E-27   3.74751E-24   2.70670E-25   1.28934E-25   2.25152E-19   4.42704E-19   1.74846E-19   6.23246E-30   2.13818E-20   1.13246E-29   9.90267E-22
 8.06800E+00   1.02963E-08   1.12026E-08   1.99877E-09   1.49613E-17   9.23262E-16   2.10678E-16   3.38873E-18   2.32627E-16   4.93954E-17   1.94472E-15   1.55251E-26   1.49076E-23   1.59593E-24   2.62635E-27   3.75615E-24   2.68673E-25   1.27170E-25   2.24332E-19   4.41326E-19   1.74273E-19   6.19503E-30   2.12865E-20   1.12565E-29   9.82285E-22
 8.07200E+00   1.02588E-08   1.11677E-08   1.99222E-09   1.47652E-17   9.17718E-16   2.08022E-16   3.34382E-18   2.31025E-16   4.87565E-17   1.91811E-15   1.54002E-26   1.49552E-23   1.58423E-24   2.60546E-27   3.76481E-24   2.66689E-25   1.25430E-25   2.23515E-19   4.39950E-19   1.73702E-19   6.15782E-30   2.11917E-20   1.11889E-29   9.74366E-22
 8.07600E+00   1.02214E-08   1.11329E-08   1.98568E-09   1.45715E-17   9.12206E-16   2.05399E-16   3.29949E-18   2.29435E-16   4.81258E-17   1.89187E-15   1.52763E-26   1.50030E-23   1.57261E-24   2.58474E-27   3.77349E-24   2.64719E-25   1.23714E-25   2.22700E-19   4.38579E-19   1.73132E-19   6.12083E-30   2.10972E-20   1.11216E-29   9.66511E-22
 8.08000E+00   1.01841E-08   1.10982E-08   1.97916E-09   1.43804E-17   9.06728E-16   2.02808E-16   3.25575E-18   2.27855E-16   4.75031E-17   1.86598E-15   1.51533E-26   1.50508E-23   1.56106E-24   2.56416E-27   3.78219E-24   2.62762E-25   1.22021E-25   2.21888E-19   4.37211E-19   1.72563E-19   6.08407E-30   2.10032E-20   1.10548E-29   9.58718E-22
 8.08400E+00   1.01470E-08   1.10636E-08   1.97265E-09   1.41918E-17   9.01283E-16   2.00248E-16   3.21258E-18   2.26287E-16   4.68883E-17   1.84045E-15   1.50313E-26   1.50989E-23   1.54959E-24   2.54375E-27   3.79091E-24   2.60818E-25   1.20352E-25   2.21079E-19   4.35847E-19   1.71995E-19   6.04751E-30   2.09096E-20   1.09883E-29   9.50987E-22
 8.08800E+00   1.01100E-08   1.10291E-08   1.96615E-09   1.40055E-17   8.95870E-16   1.97720E-16   3.16998E-18   2.24729E-16   4.62814E-17   1.81526E-15   1.49102E-26   1.51471E-23   1.53819E-24   2.52349E-27   3.79964E-24   2.58888E-25   1.18705E-25   2.20272E-19   4.34487E-19   1.71429E-19   6.01118E-30   2.08164E-20   1.09223E-29   9.43317E-22
 8.09200E+00   1.00731E-08   1.09946E-08   1.95967E-09   1.38217E-17   8.90490E-16   1.95223E-16   3.12794E-18   2.23182E-16   4.56822E-17   1.79042E-15   1.47900E-26   1.51954E-23   1.52687E-24   2.50339E-27   3.80840E-24   2.56970E-25   1.17080E-25   2.19469E-19   4.33131E-19   1.70864E-19   5.97506E-30   2.07236E-20   1.08566E-29   9.35708E-22
 8.09600E+00   1.00363E-08   1.09603E-08   1.95321E-09   1.36403E-17   8.85142E-16   1.92757E-16   3.08646E-18   2.21646E-16   4.50907E-17   1.76592E-15   1.46707E-26   1.52439E-23   1.51562E-24   2.48343E-27   3.81718E-24   2.55066E-25   1.15478E-25   2.18667E-19   4.31778E-19   1.70301E-19   5.93915E-30   2.06312E-20   1.07913E-29   9.28160E-22
 8.10000E+00   9.99967E-09   1.09260E-08   1.94676E-09   1.34612E-17   8.79827E-16   1.90321E-16   3.04551E-18   2.20120E-16   4.45066E-17   1.74176E-15   1.45524E-26   1.52926E-23   1.50444E-24   2.46363E-27   3.82598E-24   2.53175E-25   1.13898E-25   2.17869E-19   4.30429E-19   1.69738E-19   5.90345E-30   2.05391E-20   1.07264E-29   9.20672E-22
 8.10400E+00   9.96315E-09   1.08919E-08   1.94033E-09   1.32845E-17   8.74543E-16   1.87916E-16   3.00511E-18   2.18605E-16   4.39301E-17   1.71792E-15   1.44350E-26   1.53414E-23   1.49334E-24   2.44398E-27   3.83480E-24   2.51296E-25   1.12339E-25   2.17073E-19   4.29084E-19   1.69177E-19   5.86797E-30   2.04475E-20   1.06619E-29   9.13244E-22
 8.10800E+00   9.92675E-09   1.08578E-08   1.93391E-09   1.31100E-17   8.69291E-16   1.85539E-16   2.96523E-18   2.17100E-16   4.33609E-17   1.69441E-15   1.43184E-26   1.53904E-23   1.48231E-24   2.42448E-27   3.84364E-24   2.49430E-25   1.10802E-25   2.16280E-19   4.27742E-19   1.68618E-19   5.83269E-30   2.03563E-20   1.05978E-29   9.05874E-22
 8.11200E+00   9.89048E-09   1.08239E-08   1.92751E-09   1.29378E-17   8.64070E-16   1.83192E-16   2.92589E-18   2.15605E-16   4.27989E-17   1.67122E-15   1.42028E-26   1.54395E-23   1.47136E-24   2.40513E-27   3.85250E-24   2.47577E-25   1.09286E-25   2.15490E-19   4.26404E-19   1.68059E-19   5.79763E-30   2.02655E-20   1.05341E-29   8.98564E-22
 8.11600E+00   9.85433E-09   1.07900E-08   1.92112E-09   1.27678E-17   8.58881E-16   1.80875E-16   2.88705E-18   2.14121E-16   4.22441E-17   1.64835E-15   1.40880E-26   1.54888E-23   1.46047E-24   2.38592E-27   3.86138E-24   2.45737E-25   1.07790E-25   2.14702E-19   4.25070E-19   1.67502E-19   5.76277E-30   2.01750E-20   1.04707E-29   8.91311E-22
 8.12000E+00   9.81830E-09   1.07562E-08   1.91474E-09   1.26000E-17   8.53723E-16   1.78585E-16   2.84873E-18   2.12647E-16   4.16965E-17   1.62579E-15   1.39741E-26   1.55382E-23   1.44966E-24   2.36686E-27   3.87029E-24   2.43909E-25   1.06315E-25   2.13917E-19   4.23739E-19   1.66947E-19   5.72812E-30   2.00850E-20   1.04077E-29   8.84117E-22
 8.12400E+00   9.78239E-09   1.07225E-08   1.90839E-09   1.24344E-17   8.48596E-16   1.76324E-16   2.81092E-18   2.11183E-16   4.11557E-17   1.60354E-15   1.38611E-26   1.55878E-23   1.43892E-24   2.34795E-27   3.87921E-24   2.42094E-25   1.04860E-25   2.13135E-19   4.22412E-19   1.66392E-19   5.69367E-30   1.99953E-20   1.03451E-29   8.76979E-22
 8.12800E+00   9.74661E-09   1.06890E-08   1.90204E-09   1.22709E-17   8.43500E-16   1.74091E-16   2.77360E-18   2.09729E-16   4.06220E-17   1.58159E-15   1.37490E-26   1.56376E-23   1.42825E-24   2.32918E-27   3.88815E-24   2.40291E-25   1.03424E-25   2.12355E-19   4.21089E-19   1.65839E-19   5.65942E-30   1.99061E-20   1.02828E-29   8.69899E-22
 8.13200E+00   9.71094E-09   1.06555E-08   1.89572E-09   1.21096E-17   8.38434E-16   1.71885E-16   2.73677E-18   2.08286E-16   4.00950E-17   1.55994E-15   1.36377E-26   1.56875E-23   1.41765E-24   2.31056E-27   3.89711E-24   2.38501E-25   1.02009E-25   2.11578E-19   4.19770E-19   1.65288E-19   5.62538E-30   1.98172E-20   1.02209E-29   8.62875E-22
 8.13600E+00   9.67540E-09   1.06221E-08   1.88940E-09   1.19504E-17   8.33399E-16   1.69707E-16   2.70043E-18   2.06852E-16   3.95747E-17   1.53859E-15   1.35273E-26   1.57375E-23   1.40712E-24   2.29207E-27   3.90610E-24   2.36722E-25   1.00613E-25   2.10804E-19   4.18454E-19   1.64737E-19   5.59154E-30   1.97287E-20   1.01594E-29   8.55907E-22
 8.14000E+00   9.63998E-09   1.05888E-08   1.88311E-09   1.17932E-17   8.28394E-16   1.67555E-16   2.66456E-18   2.05428E-16   3.90611E-17   1.51753E-15   1.34177E-26   1.57878E-23   1.39666E-24   2.27373E-27   3.91510E-24   2.34956E-25   9.92354E-26   2.10032E-19   4.17142E-19   1.64188E-19   5.55790E-30   1.96406E-20   1.00983E-29   8.48994E-22
 8.14400E+00   9.60468E-09   1.05555E-08   1.87683E-09   1.16380E-17   8.23419E-16   1.65430E-16   2.62917E-18   2.04014E-16   3.85541E-17   1.49676E-15   1.33090E-26   1.58382E-23   1.38627E-24   2.25553E-27   3.92413E-24   2.33202E-25   9.78771E-26   2.09263E-19   4.15833E-19   1.63641E-19   5.52446E-30   1.95528E-20   1.00375E-29   8.42137E-22
 8.14800E+00   9.56950E-09   1.05224E-08   1.87056E-09   1.14849E-17   8.18474E-16   1.63332E-16   2.59424E-18   2.02609E-16   3.80536E-17   1.47627E-15   1.32011E-26   1.58887E-23   1.37595E-24   2.23747E-27   3.93317E-24   2.31461E-25   9.65373E-26   2.08497E-19   4.14528E-19   1.63094E-19   5.49122E-30   1.94655E-20   9.97707E-30   8.35335E-22
 8.15200E+00   9.53444E-09   1.04894E-08   1.86431E-09   1.13337E-17   8.13559E-16   1.61259E-16   2.55978E-18   2.01215E-16   3.75594E-17   1.45606E-15   1.30940E-26   1.59394E-23   1.36570E-24   2.21954E-27   3.94224E-24   2.29731E-25   9.52158E-26   2.07733E-19   4.13227E-19   1.62549E-19   5.45818E-30   1.93785E-20   9.91700E-30   8.28586E-22
 8.15600E+00   9.49950E-09   1.04564E-08   1.85808E-09   1.11846E-17   8.08673E-16   1.59212E-16   2.52576E-18   1.99829E-16   3.70716E-17   1.43613E-15   1.29878E-26   1.59903E-23   1.35552E-24   2.20175E-27   3.95133E-24   2.28013E-25   9.39124E-26   2.06971E-19   4.11930E-19   1.62006E-19   5.42533E-30   1.92919E-20   9.85729E-30   8.21892E-22
 8.16000E+00   9.46468E-09   1.04236E-08   1.85186E-09   1.10373E-17   8.03817E-16   1.57191E-16   2.49220E-18   1.98454E-16   3.65901E-17   1.41647E-15   1.28824E-26   1.60413E-23   1.34541E-24   2.18410E-27   3.96044E-24   2.26307E-25   9.26268E-26   2.06213E-19   4.10636E-19   1.61464E-19   5.39267E-30   1.92057E-20   9.79793E-30   8.15251E-22
 8.16400E+00   9.42997E-09   1.03909E-08   1.84565E-09   1.08920E-17   7.98990E-16   1.55194E-16   2.45908E-18   1.97088E-16   3.61147E-17   1.39708E-15   1.27778E-26   1.60925E-23   1.33536E-24   2.16659E-27   3.96957E-24   2.24613E-25   9.13588E-26   2.05457E-19   4.09345E-19   1.60923E-19   5.36021E-30   1.91199E-20   9.73893E-30   8.08663E-22
 8.16800E+00   9.39539E-09   1.03582E-08   1.83946E-09   1.07485E-17   7.94191E-16   1.53222E-16   2.42639E-18   1.95731E-16   3.56453E-17   1.37796E-15   1.26740E-26   1.61439E-23   1.32538E-24   2.14921E-27   3.97872E-24   2.22930E-25   9.01081E-26   2.04703E-19   4.08059E-19   1.60383E-19   5.32794E-30   1.90344E-20   9.68027E-30   8.02127E-22
 8.17200E+00   9.36092E-09   1.03256E-08   1.83329E-09   1.06070E-17   7.89422E-16   1.51275E-16   2.39413E-18   1.94383E-16   3.51820E-17   1.35909E-15   1.25710E-26   1.61954E-23   1.31547E-24   2.13196E-27   3.98789E-24   2.21259E-25   8.88745E-26   2.03952E-19   4.06776E-19   1.59845E-19   5.29587E-30   1.89493E-20   9.62197E-30   7.95644E-22
 8.17600E+00   9.32658E-09   1.02932E-08   1.82713E-09   1.04672E-17   7.84681E-16   1.49352E-16   2.36230E-18   1.93045E-16   3.47246E-17   1.34049E-15   1.24689E-26   1.62471E-23   1.30563E-24   2.11484E-27   3.99708E-24   2.19600E-25   8.76578E-26   2.03204E-19   4.05497E-19   1.59308E-19   5.26398E-30   1.88645E-20   9.56400E-30   7.89212E-22
 8.18000E+00   9.29235E-09   1.02608E-08   1.82099E-09   1.03293E-17   7.79969E-16   1.47452E-16   2.33089E-18   1.91716E-16   3.42731E-17   1.32213E-15   1.23675E-26   1.62990E-23   1.29585E-24   2.09786E-27   4.00630E-24   2.17952E-25   8.64577E-26   2.02458E-19   4.04221E-19   1.58772E-19   5.23228E-30   1.87802E-20   9.50639E-30   7.82832E-22
 8.18400E+00   9.25824E-09   1.02285E-08   1.81486E-09   1.01932E-17   7.75284E-16   1.45577E-16   2.29990E-18   1.90397E-16   3.38274E-17   1.30403E-15   1.22669E-26   1.63510E-23   1.28614E-24   2.08101E-27   4.01553E-24   2.16316E-25   8.52741E-26   2.01715E-19   4.02949E-19   1.58238E-19   5.20077E-30   1.86962E-20   9.44911E-30   7.76503E-22
 8.18800E+00   9.22424E-09   1.01963E-08   1.80875E-09   1.00588E-17   7.70629E-16   1.43724E-16   2.26931E-18   1.89086E-16   3.33874E-17   1.28618E-15   1.21670E-26   1.64032E-23   1.27649E-24   2.06428E-27   4.02479E-24   2.14691E-25   8.41065E-26   2.00974E-19   4.01680E-19   1.57705E-19   5.16945E-30   1.86125E-20   9.39218E-30   7.70224E-22
 8.19200E+00   9.19036E-09   1.01642E-08   1.80266E-09   9.92621E-18   7.66001E-16   1.41895E-16   2.23913E-18   1.87784E-16   3.29530E-17   1.26857E-15   1.20680E-26   1.64556E-23   1.26691E-24   2.04769E-27   4.03407E-24   2.13077E-25   8.29550E-26   2.00236E-19   4.00415E-19   1.57174E-19   5.13831E-30   1.85293E-20   9.33559E-30   7.63996E-22
 8.19600E+00   9.15660E-09   1.01322E-08   1.79658E-09   9.79533E-18   7.61400E-16   1.40088E-16   2.20934E-18   1.86492E-16   3.25242E-17   1.25120E-15   1.19697E-26   1.65081E-23   1.25739E-24   2.03122E-27   4.04337E-24   2.11475E-25   8.18192E-26   1.99501E-19   3.99154E-19   1.56644E-19   5.10736E-30   1.84464E-20   9.27933E-30   7.57817E-22
 8.20000E+00   9.12296E-09   1.01002E-08   1.79051E-09   9.66615E-18   7.56828E-16   1.38304E-16   2.17995E-18   1.85208E-16   3.21009E-17   1.23407E-15   1.18722E-26   1.65608E-23   1.24794E-24   2.01488E-27   4.05269E-24   2.09883E-25   8.06989E-26   1.98768E-19   3.97897E-19   1.56115E-19   5.07659E-30   1.83638E-20   9.22340E-30   7.51688E-22
 8.20400E+00   9.08943E-09   1.00684E-08   1.78447E-09   9.53865E-18   7.52283E-16   1.36542E-16   2.15094E-18   1.83933E-16   3.16831E-17   1.21717E-15   1.17754E-26   1.66136E-23   1.23855E-24   1.99867E-27   4.06203E-24   2.08303E-25   7.95940E-26   1.98037E-19   3.96642E-19   1.55588E-19   5.04600E-30   1.82816E-20   9.16781E-30   7.45608E-22
 8.20800E+00   9.05602E-09   1.00367E-08   1.77843E-09   9.41281E-18   7.47765E-16   1.34801E-16   2.12232E-18   1.82667E-16   3.12705E-17   1.20051E-15   1.16794E-26   1.66667E-23   1.22923E-24   1.98258E-27   4.07139E-24   2.06734E-25   7.85042E-26   1.97309E-19   3.95392E-19   1.55062E-19   5.01560E-30   1.81998E-20   9.11255E-30   7.39576E-22
 8.21200E+00   9.02272E-09   1.00050E-08   1.77242E-09   9.28861E-18   7.43274E-16   1.33083E-16   2.09407E-18   1.81409E-16   3.08633E-17   1.18407E-15   1.15841E-26   1.67199E-23   1.21997E-24   1.96661E-27   4.08078E-24   2.05175E-25   7.74292E-26   1.96584E-19   3.94145E-19   1.54537E-19   4.98537E-30   1.81183E-20   9.05761E-30   7.33593E-22
 8.21600E+00   8.98954E-09   9.97344E-09   1.76641E-09   9.16603E-18   7.38811E-16   1.31386E-16   2.06620E-18   1.80160E-16   3.04614E-17   1.16785E-15   1.14896E-26   1.67732E-23   1.21077E-24   1.95077E-27   4.09019E-24   2.03628E-25   7.63690E-26   1.95861E-19   3.92902E-19   1.54014E-19   4.95533E-30   1.80372E-20   9.00300E-30   7.27657E-22
 8.22000E+00   8.95647E-09   9.94197E-09   1.76043E-09   9.04505E-18   7.34374E-16   1.29710E-16   2.03870E-18   1.78920E-16   3.00645E-17   1.15186E-15   1.13958E-26   1.68268E-23   1.20163E-24   1.93505E-27   4.09961E-24   2.02091E-25   7.53232E-26   1.95140E-19   3.91662E-19   1.53492E-19   4.92546E-30   1.79564E-20   8.94872E-30   7.21769E-22
 8.22400E+00   8.92352E-09   9.91059E-09   1.75446E-09   8.92564E-18   7.29963E-16   1.28055E-16   2.01156E-18   1.77689E-16   2.96728E-17   1.13609E-15   1.13028E-26   1.68805E-23   1.19256E-24   1.91945E-27   4.10907E-24   2.00565E-25   7.42918E-26   1.94422E-19   3.90426E-19   1.52971E-19   4.89577E-30   1.78760E-20   8.89476E-30   7.15928E-22
 8.22800E+00   8.89068E-09   9.87930E-09   1.74850E-09   8.80779E-18   7.25580E-16   1.26421E-16   1.98478E-18   1.76465E-16   2.92861E-17   1.12053E-15   1.12105E-26   1.69344E-23   1.18355E-24   1.90397E-27   4.11854E-24   1.99050E-25   7.32745E-26   1.93707E-19   3.89193E-19   1.52452E-19   4.86626E-30   1.77959E-20   8.84112E-30   7.10134E-22
